CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1276067503290487,815078396290487,2021,13,3,133,8.0,1.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
992774985290487,718561679290487,2020,13,4,147,12.0,3.0,1,LIGUS2,1,LIGUS2,1,2022-02-14 11:53:58,,12,1
992774986290487,718561679290487,2020,13,4,147,12.0,4.0,1,LIGUS2,1,LIGUS2,2,2022-02-14 11:53:58,,12,1
992774987290487,718561679290487,2020,13,4,147,12.0,1.0,1,LOJA,1,LOJA,1,2022-02-14 11:53:58,,12,1
992774988290487,718561679290487,2020,13,4,147,12.0,2.0,1,LOJA,1,LOJA,1,2022-02-14 11:53:58,,12,1
992774989290487,718561679290487,2020,13,4,147,12.0,3.0,1,LOJA,1,LOJA,1,2022-02-14 11:53:58,,12,1
992774990290487,718561679290487,2020,13,4,147,12.0,4.0,1,LOJA,1,LOJA,1,2022-02-14 11:53:58,,12,1
992774996290487,718561680290487,2020,13,4,119,29.0,4.0,2,LIGUS2,1,LIGUS2,1,2022-02-14 11:53:58,,12,1
992775001290487,718561681290487,2020,13,4,119,3.0,3.0,2,LIGUS2,1,LIGUS2,60,2022-02-14 11:53:58,,12,1
992775002290487,718561681290487,2020,13,4,119,3.0,3.0,2,LOJA,1,LOJA,1,2022-02-14 11:53:58,,12,1
1276067504290487,815078396290487,2021,13,3,133,8.0,2.0,2,LOJA,1,LOJA,2,2022-12-13 12:35:06,,12,2
1276067505290487,815078396290487,2021,13,3,133,8.0,3.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067506290487,815078396290487,2021,13,3,133,8.0,4.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067507290487,815078396290487,2021,13,3,133,8.0,3.0,1,MEAZ,1,MEAZ,2,2022-12-13 12:35:06,,12,2
1276067512290487,815078397290487,2021,13,3,133,34.0,2.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:35:06,,12,2
1276067513290487,815078397290487,2021,13,3,133,34.0,1.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067514290487,815078397290487,2021,13,3,133,34.0,2.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067515290487,815078397290487,2021,13,3,133,34.0,3.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067516290487,815078397290487,2021,13,3,133,34.0,4.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067522290487,815078398290487,2021,13,3,133,32.0,2.0,2,LIGUS2,1,LIGUS2,50,2022-12-13 12:35:06,,12,2
1276067523290487,815078398290487,2021,13,3,133,32.0,3.0,2,LIGUS2,1,LIGUS2,40,2022-12-13 12:35:06,,12,2
1276067524290487,815078398290487,2021,13,3,133,32.0,2.0,2,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067525290487,815078398290487,2021,13,3,133,32.0,3.0,2,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067530290487,815078399290487,2021,13,3,133,27.0,2.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:35:06,,12,2
1276067531290487,815078399290487,2021,13,3,133,27.0,1.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067532290487,815078399290487,2021,13,3,133,27.0,2.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067533290487,815078399290487,2021,13,3,133,27.0,3.0,2,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067534290487,815078399290487,2021,13,3,133,27.0,4.0,1,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067535290487,815078399290487,2021,13,3,133,27.0,2.0,1,MIVI,1,MIVI,15,2022-12-13 12:35:06,,12,2
1276067536290487,815078399290487,2021,13,3,133,27.0,4.0,1,MIVI,1,MIVI,11,2022-12-13 12:35:06,,12,2
1276067554290487,815078403290487,2021,13,3,237,17.0,3.0,2,ALJU,1,ALJU,1,2022-12-13 12:35:06,,12,2
1276067555290487,815078403290487,2021,13,3,237,17.0,3.0,2,LECU,1,LECU,1,2022-12-13 12:35:06,,12,2
1276067556290487,815078403290487,2021,13,3,237,17.0,3.0,2,LIGUS2,1,LIGUS2,1,2022-12-13 12:35:06,,12,2
1276067557290487,815078403290487,2021,13,3,237,17.0,3.0,2,LOJA,1,LOJA,1,2022-12-13 12:35:06,,12,2
1276067562290487,815078404290487,2021,13,3,237,38.0,1.0,1,LECU,1,LECU,1,2022-12-13 12:35:06,,12,2
1276067563290487,815078404290487,2021,13,3,237,38.0,2.0,1,LECU,1,LECU,2,2022-12-13 12:35:06,,12,2
1276067564290487,815078404290487,2021,13,3,237,38.0,3.0,1,LECU,1,LECU,1,2022-12-13 12:35:06,,12,2
1276067565290487,815078404290487,2021,13,3,237,38.0,4.0,1,LECU,1,LECU,1,2022-12-13 12:35:06,,12,2
1276072089290487,815078814290487,2021,13,1,39,44.0,4.0,1,TRSE6,1,TRSE6,1,2022-12-13 12:35:24,,12,2
1276072114290487,815078820290487,2021,13,3,211,14.0,4.0,1,ELAEA,1,ELAEA,1,2022-12-13 12:35:24,,12,2
1276072115290487,815078820290487,2021,13,3,211,14.0,1.0,1,LIGUS2,1,LIGUS2,50,2022-12-13 12:35:24,,12,2
1276072116290487,815078820290487,2021,13,3,211,14.0,2.0,1,LIGUS2,1,LIGUS2,10,2022-12-13 12:35:24,,12,2
1276063579290487,815078011290487,2021,13,3,171,21.0,3.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063580290487,815078011290487,2021,13,3,171,21.0,4.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063581290487,815078011290487,2021,13,3,171,21.0,1.0,1,LOJA,1,LOJA,2,2022-12-13 12:34:51,,12,2
1276063582290487,815078011290487,2021,13,3,171,21.0,2.0,1,LOJA,1,LOJA,5,2022-12-13 12:34:51,,12,2
1276063583290487,815078011290487,2021,13,3,171,21.0,3.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063584290487,815078011290487,2021,13,3,171,21.0,4.0,1,LOJA,1,LOJA,3,2022-12-13 12:34:51,,12,2
1276063589290487,815078012290487,2021,13,3,171,13.0,3.0,1,LECU,1,LECU,1,2022-12-13 12:34:51,,12,2
1276063590290487,815078012290487,2021,13,3,171,13.0,4.0,1,LECU,1,LECU,1,2022-12-13 12:34:51,,12,2
1276063591290487,815078012290487,2021,13,3,171,13.0,1.0,1,LOJA,1,LOJA,3,2022-12-13 12:34:51,,12,2
1276063592290487,815078012290487,2021,13,3,171,13.0,2.0,1,LOJA,1,LOJA,2,2022-12-13 12:34:51,,12,2
1276063593290487,815078012290487,2021,13,3,171,13.0,3.0,1,LOJA,1,LOJA,2,2022-12-13 12:34:51,,12,2
1276063594290487,815078012290487,2021,13,3,171,13.0,4.0,1,LOJA,1,LOJA,3,2022-12-13 12:34:51,,12,2
1276063616290487,815078017290487,2021,13,4,157,37.0,1.0,1,ELAEA,1,ELAEA,5,2022-12-13 12:34:51,,12,2
1276063617290487,815078017290487,2021,13,4,157,37.0,2.0,1,ELAEA,1,ELAEA,4,2022-12-13 12:34:51,,12,2
1276063618290487,815078017290487,2021,13,4,157,37.0,3.0,1,ELAEA,1,ELAEA,20,2022-12-13 12:34:51,,12,2
1276063619290487,815078017290487,2021,13,4,157,37.0,4.0,1,ELAEA,1,ELAEA,1,2022-12-13 12:34:51,,12,2
1276063620290487,815078017290487,2021,13,4,157,37.0,1.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063621290487,815078017290487,2021,13,4,157,37.0,2.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063622290487,815078017290487,2021,13,4,157,37.0,3.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063623290487,815078017290487,2021,13,4,157,37.0,4.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063624290487,815078017290487,2021,13,4,157,37.0,1.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063625290487,815078017290487,2021,13,4,157,37.0,2.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063626290487,815078017290487,2021,13,4,157,37.0,3.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063627290487,815078017290487,2021,13,4,157,37.0,4.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063653290487,815078023290487,2021,13,4,13,13.0,3.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063654290487,815078023290487,2021,13,4,13,13.0,1.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063655290487,815078023290487,2021,13,4,13,13.0,3.0,1,LOJA,1,LOJA,1,2022-12-13 12:34:51,,12,2
1276063660290487,815078024290487,2021,13,4,297,41.0,1.0,1,LIGUS2,1,LIGUS2,20,2022-12-13 12:34:51,,12,2
1276063661290487,815078024290487,2021,13,4,297,41.0,2.0,1,LIGUS2,1,LIGUS2,1,2022-12-13 12:34:51,,12,2
1276063662290487,815078024290487,2021,13,4,297,41.0,3.0,1,LIGUS2,1,LIGUS2,25,2022-12-13 12:34:51,,12,2
