CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1630465050290487,548481861126144,2021,30,4,7,92919.0,3.0,1,CYOF,1,CYOF,1,2024-06-03 11:06:25,,3,9
1630465051290487,548481861126144,2021,30,4,7,92919.0,4.0,1,CYOF,1,CYOF,2,2024-06-03 11:06:25,,3,9
1630481617290487,548482173126144,2021,30,1,29,83593.0,2.0,1,CESTM,1,CESTM,1,2024-06-03 11:06:37,,3,9
1630495614290487,548482441126144,2021,30,5,31,80132.0,1.0,1,CIAR4,1,CIAR4,8,2024-06-03 11:06:50,,3,9
1630481739290487,548482174126144,2021,30,1,29,93656.0,1.0,1,CESTM,1,CESTM,1,2024-06-03 11:06:37,,3,9
374492289489998,188764172020004,2015,30,5,31,95738.0,1.0,1,CIAR4,1,CIAR4,15,2016-02-23 15:16:41,,3,3
374492290489998,188764172020004,2015,30,5,31,95738.0,2.0,1,CIAR4,1,CIAR4,2,2016-02-23 15:16:41,,3,3
374492291489998,188764172020004,2015,30,5,31,95738.0,4.0,1,CIAR4,1,CIAR4,5,2016-02-23 15:16:41,,3,3
374492292489998,188764172020004,2015,30,5,31,95738.0,1.0,1,CYOF,1,CYOF,1,2016-02-23 15:16:41,,3,3
374492293489998,188764172020004,2015,30,5,31,95738.0,3.0,1,CYOF,1,CYOF,1,2016-02-23 15:16:41,,3,3
374492294489998,188764172020004,2015,30,5,31,95738.0,4.0,1,CYOF,1,CYOF,1,2016-02-23 15:16:41,,3,3
374521033489998,188764619020004,2015,30,5,31,86546.0,1.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:41,,3,3
374521034489998,188764619020004,2015,30,5,31,86546.0,2.0,2,CYOF,1,CYOF,1,2016-02-23 15:17:41,,3,3
374521035489998,188764619020004,2015,30,5,31,86546.0,4.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:41,,3,3
374529215489998,188764899020004,2015,30,2,27,91552.0,4.0,1,CYOF,1,CYOF,1,2016-02-23 15:18:00,,3,3
374515547489998,188764512020004,2015,30,5,23,93338.0,1.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:30,,3,3
374515548489998,188764512020004,2015,30,5,23,93338.0,2.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:30,,3,3
374515549489998,188764512020004,2015,30,5,23,93338.0,3.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:30,,3,3
374515550489998,188764512020004,2015,30,5,23,93338.0,4.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:30,,3,3
374515551489998,188764512020004,2015,30,5,23,93338.0,3.0,1,CIAR4,1,CIAR4,1,2016-02-23 15:17:30,,3,3
374515552489998,188764512020004,2015,30,5,23,93338.0,2.0,1,EUES,1,EUES,1,2016-02-23 15:17:30,,3,3
374515553489998,188764512020004,2015,30,5,23,93338.0,3.0,1,EUES,1,EUES,2,2016-02-23 15:17:30,,3,3
374481911489998,188763894020004,2015,30,1,29,85027.0,2.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:11,,3,3
374481912489998,188763894020004,2015,30,1,29,85027.0,4.0,1,CESTM,1,CESTM,5,2016-02-23 15:16:11,,3,3
374507108489998,188764367020004,2015,30,1,29,91599.0,2.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:12,,3,3
374507109489998,188764367020004,2015,30,1,29,91599.0,4.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:12,,3,3
374485540489998,188763985020004,2015,30,2,15,88273.0,1.0,1,CYOF,1,CYOF,1,2016-02-23 15:16:22,,3,3
374485541489998,188763985020004,2015,30,2,15,88273.0,3.0,1,CYOF,1,CYOF,1,2016-02-23 15:16:22,,3,3
374536301489998,188765335020004,2015,30,2,11,85699.0,1.0,1,CYOF,1,CYOF,5,2016-02-23 15:18:16,,3,3
374536302489998,188765335020004,2015,30,2,11,85699.0,3.0,1,CYOF,1,CYOF,1,2016-02-23 15:18:16,,3,3
374498012489998,188764271020004,2015,30,1,53,87270.0,2.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:55,,3,3
374498013489998,188764271020004,2015,30,1,53,87270.0,2.0,1,HIAU,1,HIAU,1,2016-02-23 15:16:55,,3,3
374498014489998,188764271020004,2015,30,1,53,87270.0,2.0,1,LEVU,1,LEVU,1,2016-02-23 15:16:55,,3,3
374498015489998,188764271020004,2015,30,1,53,87270.0,2.0,1,SEJA,1,SEJA,1,2016-02-23 15:16:55,,3,3
374523358489998,188764680020004,2015,30,4,59,88160.0,2.0,1,HICA10,1,HICA10,1,2016-02-23 15:17:46,,3,3
374507912489998,188764381020004,2015,30,3,63,82985.0,1.0,1,CESTM,1,CESTM,8,2016-02-23 15:17:14,,3,3
374507913489998,188764381020004,2015,30,3,63,82985.0,2.0,2,CESTM,1,CESTM,19,2016-02-23 15:17:14,,3,3
374507914489998,188764381020004,2015,30,3,63,82985.0,3.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:14,,3,3
374507915489998,188764381020004,2015,30,3,63,82985.0,4.0,1,CESTM,1,CESTM,18,2016-02-23 15:17:14,,3,3
374509283489998,188764397020004,2015,30,3,63,84262.0,1.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:17,,3,3
374509284489998,188764397020004,2015,30,3,63,84262.0,3.0,1,CIAR4,1,CIAR4,1,2016-02-23 15:17:17,,3,3
374509285489998,188764397020004,2015,30,3,63,84262.0,3.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:17,,3,3
374485810489998,188763988020004,2015,30,1,53,89078.0,1.0,2,CESTM,1,CESTM,1,2016-02-23 15:16:23,,3,3
374485811489998,188763988020004,2015,30,1,53,89078.0,3.0,2,CESTM,1,CESTM,1,2016-02-23 15:16:23,,3,3
374525860489998,188764743020004,2015,30,4,59,87600.0,2.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:52,,3,3
374525861489998,188764743020004,2015,30,4,59,87600.0,3.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:52,,3,3
374498642489998,188764277020004,2015,30,1,53,90882.0,1.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:56,,3,3
374498643489998,188764277020004,2015,30,1,53,90882.0,2.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:56,,3,3
374498644489998,188764277020004,2015,30,1,53,90882.0,4.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:56,,3,3
374488422489998,188764076020004,2015,30,1,53,80694.0,2.0,1,CESTM,1,CESTM,2,2016-02-23 15:16:30,,3,3
374488423489998,188764076020004,2015,30,1,53,80694.0,2.0,1,HIAU,1,HIAU,1,2016-02-23 15:16:30,,3,3
303188429489998,188762309020004,2014,30,3,81,80874.0,3.0,1,CESTM,1,CESTM,10,2015-02-10 15:11:25,,3,2
374488424489998,188764076020004,2015,30,1,53,80694.0,4.0,1,HIAU,1,HIAU,2,2016-02-23 15:16:30,,3,3
374488425489998,188764076020004,2015,30,1,53,80694.0,2.0,1,HYPE,1,HYPE,1,2016-02-23 15:16:30,,3,3
303203754489998,188762644020004,2014,30,1,89,90268.0,1.0,1,CESTM,1,CESTM,10,2015-02-10 15:11:58,,3,2
374490247489998,188764124020004,2015,30,1,89,94129.0,4.0,1,HIAU,1,HIAU,1,2016-02-23 15:16:36,,3,3
374490248489998,188764124020004,2015,30,1,89,94129.0,1.0,1,HYPE,1,HYPE,1,2016-02-23 15:16:36,,3,3
374490249489998,188764124020004,2015,30,1,89,94129.0,3.0,1,LEVU,1,LEVU,1,2016-02-23 15:16:36,,3,3
374503858489998,188764332020004,2015,30,3,81,92876.0,1.0,1,CESTM,1,CESTM,5,2016-02-23 15:17:06,,3,3
374503859489998,188764332020004,2015,30,3,81,92876.0,2.0,1,CESTM,1,CESTM,1,2016-02-23 15:17:06,,3,3
374503860489998,188764332020004,2015,30,3,81,92876.0,3.0,1,CESTM,1,CESTM,2,2016-02-23 15:17:06,,3,3
374503861489998,188764332020004,2015,30,3,81,92876.0,4.0,1,CESTM,1,CESTM,10,2016-02-23 15:17:06,,3,3
374482262489998,188763898020004,2015,30,3,81,94276.0,1.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:12,,3,3
374482263489998,188763898020004,2015,30,3,81,94276.0,2.0,1,CESTM,1,CESTM,1,2016-02-23 15:16:12,,3,3
374500227489998,188764291020004,2015,30,1,53,95657.0,1.0,1,CESTM,1,CESTM,25,2016-02-23 15:16:59,,3,3
374500228489998,188764291020004,2015,30,1,53,95657.0,2.0,1,CESTM,1,CESTM,2,2016-02-23 15:16:59,,3,3
374500229489998,188764291020004,2015,30,1,53,95657.0,3.0,1,CESTM,1,CESTM,25,2016-02-23 15:16:59,,3,3
374500230489998,188764291020004,2015,30,1,53,95657.0,4.0,1,CESTM,1,CESTM,25,2016-02-23 15:16:59,,3,3
374500231489998,188764291020004,2015,30,1,53,95657.0,3.0,1,CIAR4,1,CIAR4,1,2016-02-23 15:16:59,,3,3
374525999489998,188764746020004,2015,30,4,59,89280.0,2.0,1,CYOF,1,CYOF,1,2016-02-23 15:17:53,,3,3
374517598489998,188764562020004,2015,30,4,49,86630.0,1.0,1,CIAR4,1,CIAR4,10,2016-02-23 15:17:34,,3,3
374517599489998,188764562020004,2015,30,4,49,86630.0,2.0,1,CIAR4,1,CIAR4,7,2016-02-23 15:17:34,,3,3
