CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1934130304290487,1559923817290487,2025,5,1,69,107.0,1.0,1,LIGUS2,1,LIGUS2,1,2026-03-10 11:44:55,,12,5
1934130305290487,1559923817290487,2025,5,1,69,107.0,2.0,1,LIGUS2,1,LIGUS2,1,2026-03-10 11:44:55,,12,5
1934130306290487,1559923817290487,2025,5,1,69,107.0,3.0,1,LIGUS2,1,LIGUS2,1,2026-03-10 11:44:55,,12,5
1934130307290487,1559923817290487,2025,5,1,69,107.0,4.0,1,LIGUS2,1,LIGUS2,1,2026-03-10 11:44:55,,12,5
1934130308290487,1559923817290487,2025,5,1,69,107.0,1.0,1,LOJA,1,LOJA,1,2026-03-10 11:44:55,,12,5
1934130309290487,1559923817290487,2025,5,1,69,107.0,2.0,1,LOJA,1,LOJA,2,2026-03-10 11:44:55,,12,5
1934130310290487,1559923817290487,2025,5,1,69,107.0,3.0,1,LOJA,1,LOJA,1,2026-03-10 11:44:55,,12,5
1934130311290487,1559923817290487,2025,5,1,69,107.0,4.0,1,LOJA,1,LOJA,1,2026-03-10 11:44:55,,12,5
1934130320290487,1559923819290487,2025,5,3,25,57.0,3.0,1,LOJA,1,LOJA,1,2026-03-10 11:44:55,,12,5
1934130321290487,1559923819290487,2025,5,3,25,57.0,4.0,1,LOJA,1,LOJA,1,2026-03-10 11:44:55,,12,5
1934130326290487,1559923820290487,2025,5,3,25,62.0,1.0,1,LIGUS2,1,LIGUS2,1,2026-03-10 11:44:55,,12,5
1934130327290487,1559923820290487,2025,5,3,25,62.0,2.0,1,LIGUS2,1,LIGUS2,1,2026-03-10 11:44:55,,12,5
499187039126144,59510412010478,2005,5,5,45,59.0,1.0,1,LOJA,1,LOJA,70,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499187040126144,59510412010478,2005,5,5,45,59.0,2.0,1,LOJA,1,LOJA,30,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499187041126144,59510412010478,2005,5,5,45,59.0,4.0,1,LOJA,1,LOJA,70,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186839126144,59498138010478,2005,5,5,141,79.0,1.0,1,LECU,1,LECU,5,2018-01-25 14:36:37,2018-03-29 14:57:21,8,5
499186840126144,59498138010478,2005,5,5,141,79.0,3.0,1,LECU,1,LECU,5,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
1934130328290487,1559923820290487,2025,5,3,25,62.0,3.0,2,LIGUS2,1,LIGUS2,35,2026-03-10 11:44:55,,12,5
499186656126144,59458921010478,2005,5,5,121,68.0,1.0,1,LOJA,1,LOJA,1,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186657126144,59458921010478,2005,5,5,121,68.0,2.0,1,LONIC,1,LONIC,1,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186658126144,59458921010478,2005,5,5,121,68.0,4.0,1,LONIC,1,LONIC,1,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186535126144,59449039010478,2005,5,5,101,83.0,1.0,1,SCAR7,1,SCAR7,5,2018-01-25 14:36:37,2020-08-10 11:38:55,8,5
499186536126144,59449039010478,2005,5,5,101,83.0,1.0,1,LECU,1,LECU,30,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186537126144,59449039010478,2005,5,5,101,83.0,4.0,3,AIAL,1,AIAL,5,2018-01-25 14:36:37,2018-03-29 14:57:21,8,5
499186538126144,59449039010478,2005,5,5,101,83.0,4.0,3,LECU,1,LECU,1,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499186610126144,59456090010478,2005,5,5,115,83.0,3.0,2,LOJA,1,LOJA,70,2018-01-25 14:36:37,2018-03-29 14:57:09,8,5
499187073126144,59511681010478,2005,5,5,49,66.0,1.0,1,SCAR7,1,SCAR7,30,2018-01-25 14:36:37,2020-08-10 11:38:55,8,5
