CN,STATECD,SYMBOL,INV_GROUP_CD,UNITCD_LIST,START_DATE,END_DATE,MANUAL_START,MANUAL_END,NOTES,CREATED_DATE,MODIFIED_DATE
245530463010661,31,LOMA6,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530464010661,31,LOMO2,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530465010661,31,LONIC,1.0,,2007-01-01 00:00:00,,4.0,,"Consists of L. maackii, L. morrowii, L. tatarica or L. x bella if INVASIVE=Y after unknown processing.",2010-09-24 00:00:00,
245530466010661,31,LOTA,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530467010661,31,LYNU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530468010661,31,LYSA2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530469010661,31,MEAZ,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530470010661,31,MEQU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530471010661,31,MIVI,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530472010661,31,PATO2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530473010661,31,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530474010661,31,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530475010661,31,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
245530476010661,31,POCU6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530481010661,31,POSA4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530482010661,31,RHCA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530483010661,31,ROMU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530484010661,31,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530485010661,31,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530486010661,31,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530487010661,31,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530488010661,31,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530489010661,31,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530490010661,32,ACRE3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530491010661,32,ALMA12,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530492010661,32,ANCO2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:26
245530493010661,32,CADR,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:28
245530494010661,32,CANU4,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:28
245530495010661,32,CESTM,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-02 00:00:00,
245530496010661,32,CECA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530497010661,32,CEDI3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530498010661,32,CEIB,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530499010661,32,CEME2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530500010661,32,CESO3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530501010661,32,CEVIS2,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from CETR8 to CEVIS2.,2010-09-02 00:00:00,
245530502010661,32,CHJU,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530503010661,32,CIAR4,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530504010661,32,CIMA2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:28
245530505010661,32,COMA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530506010661,32,CRVU2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530507010661,32,CYOF,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530508010661,32,EUES,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530509010661,32,GAOF,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530510010661,32,HYNI,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530511010661,32,HYPE,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530512010661,32,HYVE3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530513010661,32,ISTI,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530514010661,32,LELA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530515010661,32,LIDA,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530516010661,32,LIVU2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530517010661,32,LYSA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530518010661,32,LYVI3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530519010661,32,MYSP2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530520010661,32,ONAC,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530521010661,32,PEHA,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530522010661,32,PORE5,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530523010661,32,ROAU,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530524010661,32,SAAE,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530525010661,32,SAMO5,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530526010661,32,SOAL,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530527010661,32,SOAR2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530528010661,32,SOBI2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530529010661,32,SOCA3,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530530010661,32,SOEL,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530531010661,32,SOHA,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530532010661,32,SOPR3,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:29
245530533010661,32,SPSA3,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:30
245530534010661,32,TACA8,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530535010661,32,TAPA4,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:30
245530536010661,32,TARA,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530537010661,32,TRTE,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530538010661,33,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530539010661,33,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530540010661,33,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530541010661,33,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530542010661,33,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530543010661,33,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530544010661,33,CESTM,,,2007-01-01 00:00:00,,4.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-24 00:00:00,
245530545010661,33,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530546010661,33,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530547010661,33,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530548010661,33,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530549010661,33,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530569010661,33,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530590010661,33,ELUM,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530593010661,33,EUES,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530594010661,33,FRAL4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530595010661,33,HEHE,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530596010661,33,HEMA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530597010661,33,LIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530598010661,33,LOBE,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530599010661,33,LOJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530600010661,33,LOMA6,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530601010661,33,LOMO2,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530602010661,33,LONIC,1.0,,2007-01-01 00:00:00,,4.0,,"Consists of L. maackii, L. morrowii, L. tatarica or L. x bella if INVASIVE=Y after unknown processing.",2010-09-24 00:00:00,
245530603010661,33,LOTA,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530604010661,33,LYNU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530605010661,33,LYSA2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530606010661,33,MEAZ,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530607010661,33,MEQU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530608010661,33,MIVI,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530609010661,33,PATO2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530610010661,33,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530611010661,33,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530612010661,33,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
245530613010661,33,POCU6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530614010661,33,POSA4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530615010661,33,RHCA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530616010661,33,ROMU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530617010661,33,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530618010661,33,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530619010661,33,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530620010661,33,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530621010661,33,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530622010661,33,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530623010661,34,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530624010661,34,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530625010661,34,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530626010661,34,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530627010661,34,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530628010661,34,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530629010661,34,CESTM,,,2007-01-01 00:00:00,,4.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-24 00:00:00,
245530630010661,34,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530631010661,34,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530632010661,34,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530633010661,34,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530634010661,34,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530635010661,34,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530636010661,34,ELUM,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530637010661,34,EUES,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530638010661,34,FRAL4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530639010661,34,HEHE,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530640010661,34,HEMA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530641010661,34,LIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530642010661,34,LOBE,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530643010661,34,LOJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530644010661,34,LOMA6,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530645010661,34,LOMO2,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530646010661,34,LONIC,1.0,,2007-01-01 00:00:00,,4.0,,"Consists of L. maackii, L. morrowii, L. tatarica or L. x bella if INVASIVE=Y after unknown processing.",2010-09-24 00:00:00,
245530647010661,34,LOTA,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530648010661,34,LYNU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530649010661,34,LYSA2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530650010661,34,MEAZ,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530651010661,34,MEQU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530652010661,34,MIVI,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530653010661,34,PATO2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530654010661,34,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530655010661,34,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530656010661,34,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
245530657010661,34,POCU6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530658010661,34,POSA4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530659010661,34,RHCA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530660010661,34,ROMU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530661010661,34,ROPS,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530662010661,34,SPJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530663010661,34,TARA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530664010661,34,TRSE6,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530665010661,34,ULPU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530666010661,34,VIOP,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530667010661,35,ACRE3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530668010661,35,AECY,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530669010661,35,ALMA12,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530670010661,35,ASFI2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530671010661,35,CADR,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530672010661,35,CANU4,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530673010661,35,CESTM,,,2011-01-01 00:00:00,,5.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-02 00:00:00,
245530674010661,35,CECA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530675010661,35,CEDI3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530676010661,35,CEME2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530677010661,35,CESO3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530678010661,35,CIAR4,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530679010661,35,CIVU,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530680010661,35,COAR4,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530681010661,35,COMA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530682010661,35,DIFU2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530683010661,35,DRAR7,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530684010661,35,ELAN,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530685010661,35,EUES,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530686010661,35,HAGL,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530687010661,35,HYNI,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530688010661,35,HYVE3,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530689010661,35,ISTI,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530690010661,35,LELA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530691010661,35,LIDA,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530692010661,35,LIVU2,,,2011-01-01 00:00:00,2023-01-01 00:00:00,5.0,9.2,,2010-09-02 00:00:00,2025-07-28 11:29:32
245530693010661,35,LYSA2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530694010661,35,MYSP2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530695010661,35,ONAC,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530696010661,35,PEHA,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530697010661,35,TAMAR2,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530698010661,35,ULPU,,,2011-01-01 00:00:00,,5.0,,,2010-09-02 00:00:00,
245530699010661,36,ACPL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530700010661,36,AIAL,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530701010661,36,ALJU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530702010661,36,ALPE4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530703010661,36,BETH,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530704010661,36,BEVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530705010661,36,CESTM,,,2007-01-01 00:00:00,,4.0,,NRCS 2000 to 2010 update of SYMBOL from CEBI2 to CESTM.,2010-09-24 00:00:00,
245530706010661,36,CEOR7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530707010661,36,CIAR4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530708010661,36,CIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530709010661,36,CYLO11,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530710010661,36,CYRO8,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530711010661,36,ELAN,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530712010661,36,ELUM,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530713010661,36,EUES,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530714010661,36,FRAL4,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530715010661,36,HEHE,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530716010661,36,HEMA3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530717010661,36,LIVU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530718010661,36,LOBE,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530719010661,36,LOJA,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530720010661,36,LOMA6,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530721010661,36,LOMO2,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530722010661,36,LONIC,1.0,,2007-01-01 00:00:00,,4.0,,"Consists of L. maackii, L. morrowii, L. tatarica or L. x bella if INVASIVE=Y after unknown processing.",2010-09-24 00:00:00,
245530723010661,36,LOTA,1.0,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530724010661,36,LYNU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530725010661,36,LYSA2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530726010661,36,MEAZ,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530727010661,36,MEQU,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530728010661,36,MIVI,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530729010661,36,PATO2,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530730010661,36,PHAR3,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530731010661,36,PHAU7,,,2007-01-01 00:00:00,,4.0,,,2010-09-24 00:00:00,
245530732010661,36,POBO10,,,2007-01-01 00:00:00,,4.0,,Species not in PLANTS 2000,2010-09-24 00:00:00,
157433394798795,66,ACAS,,,2010-01-01 00:00:00,,1.7,,Achyranthes aspera,2016-07-14 09:50:02,
157433395798795,69,ACAS,,,2010-01-01 00:00:00,,1.7,,Achyranthes aspera,2016-07-14 09:50:02,
157433396798795,69,ACCO,,,2010-01-01 00:00:00,,1.7,,Acacia confusa,2016-07-14 09:50:03,
157433397798795,69,ACMA12,,,2010-01-01 00:00:00,,1.7,,Acacia mangium,2016-07-14 09:50:03,
157433398798795,60,ADPA,,,2010-01-01 00:00:00,,1.7,,Adenanthera pavonina,2016-07-14 09:50:03,
157433399798795,66,ADPA,,,2010-01-01 00:00:00,,1.7,,Adenanthera pavonina,2016-07-14 09:50:03,
157433400798795,69,ADPA,,,2010-01-01 00:00:00,,1.7,,Adenanthera pavonina,2016-07-14 09:50:04,
157433401798795,70,ADPA,,,2010-01-01 00:00:00,,1.7,,Adenanthera pavonina,2016-07-14 09:50:04,
157433402798795,15,AIAL,,,2010-01-01 00:00:00,,1.7,,Ailanthus altissima (tree of heaven),2016-07-14 09:50:04,
157433403798795,70,ALCA7,,,2010-01-01 00:00:00,,1.7,,Allamanda cathartica,2016-07-14 09:50:05,
157433404798795,15,ALJU,,,2010-01-01 00:00:00,,1.7,,Albizia julibrissin (silktree),2016-07-14 09:50:05,
157433405798795,66,AMSP,,,2010-01-01 00:00:00,,1.7,,Amaranthus spinosus,2016-07-14 09:50:05,
157433406798795,69,AMSP,,,2010-01-01 00:00:00,,1.7,,Amaranthus spinosus,2016-07-14 09:50:06,
157433407798795,60,ANLE4,,,2010-01-01 00:00:00,,1.7,,Antigonon leptopus,2016-07-14 09:50:06,
157433408798795,66,ANLE4,,,2010-01-01 00:00:00,,1.7,,Antigonon leptopus,2016-07-14 09:50:06,
157433409798795,69,ANLE4,,,2010-01-01 00:00:00,,1.7,,Antigonon leptopus,2016-07-14 09:50:07,
157433410798795,70,ANLE4,,,2010-01-01 00:00:00,,1.7,,Antigonon leptopus,2016-07-14 09:50:07,
157433411798795,64,ANLE4,,,2010-01-01 00:00:00,,1.7,,Achyranthes aspera,2016-07-14 09:50:07,
157433412798795,70,ARDO4,,,2010-01-01 00:00:00,,1.7,,Arundo donax,2016-07-14 09:50:07,
157433413798795,66,ARGR6,,,2010-01-01 00:00:00,,1.7,,Arundina graminifolia,2016-07-14 09:50:08,
157433414798795,69,ARGR6,,,2010-01-01 00:00:00,,1.7,,Arundina graminifolia,2016-07-14 09:50:09,
157433415798795,70,ARGR6,,,2010-01-01 00:00:00,,1.7,,Arundina graminifolia,2016-07-14 09:50:09,
157433416798795,66,AVBI,,,2010-01-01 00:00:00,,1.7,,Averrhoa bilimbi,2016-07-14 09:50:09,
157433417798795,69,AVBI,,,2010-01-01 00:00:00,,1.7,,Averrhoa bilimbi,2016-07-14 09:50:10,
157433418798795,69,BAMO2,,,2010-01-01 00:00:00,,1.7,,Bauhinia monandra,2016-07-14 09:50:10,
157433419798795,66,BIAL,,,2010-01-01 00:00:00,,1.7,,Bidens alba,2016-07-14 09:50:10,
157433420798795,69,BIAL,,,2010-01-01 00:00:00,,1.7,,Bidens alba,2016-07-14 09:50:11,
157433421798795,70,BIAL,,,2010-01-01 00:00:00,,1.7,,Bidens alba,2016-07-14 09:50:11,
