CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,COVER_PCT,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE
1293389979290487,821934794290487,2022,37,2,131,7.0,2.0,2,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389980290487,821934794290487,2022,37,2,131,7.0,3.0,1,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1293389981290487,821934794290487,2022,37,2,131,7.0,4.0,2,LOJA,1,LOJA,1,2023-03-13 13:26:07,,11,1
1671316893290487,1150117055290487,2023,37,3,35,24.0,4.0,1,LIGUS2,1,LIGUS2,5,2024-08-21 12:46:03,,11,2
1671316894290487,1150117055290487,2023,37,3,35,24.0,1.0,1,LOJA,1,LOJA,17,2024-08-21 12:46:03,,11,2
1671316895290487,1150117055290487,2023,37,3,35,24.0,2.0,1,LOJA,1,LOJA,40,2024-08-21 12:46:03,,11,2
1671316896290487,1150117055290487,2023,37,3,35,24.0,3.0,1,LOJA,1,LOJA,20,2024-08-21 12:46:03,,11,2
1671316897290487,1150117055290487,2023,37,3,35,24.0,4.0,1,LOJA,1,LOJA,3,2024-08-21 12:46:03,,11,2
1671316898290487,1150117055290487,2023,37,3,35,24.0,4.0,1,ROSA5,1,ROSA5,2,2024-08-21 12:46:03,,11,2
1671316912290487,1150117058290487,2023,37,3,35,20.0,4.0,3,ALJU,1,ALJU,8,2024-08-21 12:46:03,,11,2
1671316913290487,1150117058290487,2023,37,3,35,20.0,2.0,2,HEDER,1,HEDER,1,2024-08-21 12:46:03,,11,2
1671316914290487,1150117058290487,2023,37,3,35,20.0,4.0,3,HEDER,1,HEDER,5,2024-08-21 12:46:03,,11,2
1671316726290487,1150117029290487,2023,37,1,141,53.0,4.0,2,AIAL,1,AIAL,10,2024-08-21 12:46:02,,11,2
1671316915290487,1150117058290487,2023,37,3,35,20.0,2.0,2,LIGUS2,1,LIGUS2,8,2024-08-21 12:46:03,,11,2
1671316916290487,1150117058290487,2023,37,3,35,20.0,4.0,3,LIGUS2,1,LIGUS2,20,2024-08-21 12:46:03,,11,2
1671316917290487,1150117058290487,2023,37,3,35,20.0,2.0,2,LOJA,1,LOJA,3,2024-08-21 12:46:03,,11,2
1671316918290487,1150117058290487,2023,37,3,35,20.0,4.0,3,LOJA,1,LOJA,15,2024-08-21 12:46:03,,11,2
1671316919290487,1150117058290487,2023,37,3,35,20.0,2.0,2,MIVI,1,MIVI,2,2024-08-21 12:46:03,,11,2
1671316920290487,1150117058290487,2023,37,3,35,20.0,4.0,3,MIVI,1,MIVI,15,2024-08-21 12:46:03,,11,2
